listing_id,creation_date,location_of_seller,brand,model_name,model_year,engine_displacement,license_rank,kilometrage,amount_of_owners,color,listed_price,active,last_seen,brand_model_name,model_count,model_rank
57935852,2025-02-12,eilat and arava,KTM,Duke,2023,300,A1,3000,3,gray,22000.0,1,2025-04-04,KTM Duke,26,19
58162615,2024-11-08,rishon leziion area,KTM,Duke,2016,200,A1,24000,6,Ivory White,9000.0,1,2025-04-04,KTM Duke,26,19
58627256,2025-01-19,beit shean valley,KTM,Duke,2016,650,A1,60000,6,white,18000.0,1,2025-04-04,KTM Duke,26,19
59841019,2025-02-10,bikat ono,KTM,Duke,2019,400,A1,55000,4,orange,0.0,1,2025-04-02,KTM Duke,26,19
64609588,2025-02-16,hadera area,KTM,Duke,2017,400,A1,41200,4,orange,10000.0,1,2025-04-04,KTM Duke,26,19
64834859,2025-01-04,maale adumim area,KTM,Duke,2017,400,A1,26000,3,black,14000.0,1,2025-04-04,KTM Duke,26,19
65142158,2025-04-03,nesher and krayot,KTM,Duke,2020,400,A1,12500,2,orange,21000.0,1,2025-04-04,KTM Duke,26,19
67433652,2024-07-25,jerusalem area and surroundings,KTM,Duke,2023,400,A1,6500,1,orange,23999.0,1,2025-04-02,KTM Duke,26,19
68609136,2025-04-02,ramat gan givataim,KTM,Duke,2021,250,A1,13000,3,orange,16500.0,1,2025-04-04,KTM Duke,26,19
68708955,2025-02-18,maale adumim area,KTM,Duke,2016,400,A1,24000,3,black,12000.0,1,2025-04-04,KTM Duke,26,19
71442648,2025-01-27,petah tikva area,KTM,Duke,2018,125,A2,17000,3,white,9900.0,1,2025-04-04,KTM Duke,26,19
72163314,2024-11-11,sharon north,KTM,Duke,2022,1300,A,18000,2,black,0.0,1,2025-04-04,KTM Duke,26,19
82820413,2025-02-09,maale adumim area,KTM,Duke,2023,400,A1,19000,1,Silver,22000.0,1,2025-04-04,KTM Duke,26,19
83544570,2025-01-27,jerusalem area and surroundings,KTM,Duke,2018,125,A2,36500,8,orange,7900.0,1,2025-04-04,KTM Duke,26,19
87728119,2025-01-28,rosh pina hachola,KTM,Duke,2017,400,A1,40000,6,orange,12000.0,1,2025-04-04,KTM Duke,26,19
89709677,2025-02-12,rishon leziion area,KTM,Duke,2018,250,A1,39000,7,orange,9500.0,1,2025-04-04,KTM Duke,26,19
41416524,2025-03-22,upper galilee,Honda,CRF250R,2022,250,A1,0,3,red,26500.0,1,2025-04-04,Honda CRF250R,26,19
48462790,2025-01-31,kineret area,Honda,CRF250R,2018,250,A1,0,2,yellow,20000.0,1,2025-04-04,Honda CRF250R,26,19
48534495,2025-02-22,zichron and hof hacarmel,Honda,CRF250R,2016,250,A1,0,3,red,0.0,1,2025-04-04,Honda CRF250R,26,19
51205659,2025-04-01,negev area,Honda,CRF250R,2017,250,A1,0,2,red,0.0,1,2025-04-04,Honda CRF250R,26,19
51520843,2025-03-21,beer sheva area,Honda,CRF250R,2017,250,A1,0,2,red,18000.0,1,2025-04-04,Honda CRF250R,26,19
55630360,2025-04-03,ariel yehuda area,Honda,CRF250R,2023,250,A1,0,2,red,30000.0,1,2025-04-04,Honda CRF250R,26,19
55780873,2025-01-02,beer sheva area,Honda,CRF250R,2019,250,A1,0,2,red,25000.0,1,2025-04-02,Honda CRF250R,26,19
56915234,2025-04-01,netanya,Honda,CRF250R,2022,250,A1,70,2,red,27500.0,1,2025-04-04,Honda CRF250R,26,19
57880472,2025-01-16,hagolan,Honda,CRF250R,2021,250,A1,0,2,red,26000.0,1,2025-04-04,Honda CRF250R,26,19
64817386,2025-03-25,gedera and surroundings,Honda,CRF250R,2016,250,A1,0,2,red,16500.0,1,2025-04-04,Honda CRF250R,26,19
65091596,2025-02-20,nesher and krayot,Honda,CRF250R,2017,250,A1,0,1,red,16500.0,1,2025-04-04,Honda CRF250R,26,19
65121352,2025-01-09,rishon leziion area,Honda,CRF250R,2019,250,A1,800,2,red,24800.0,1,2025-04-04,Honda CRF250R,26,19
66769380,2025-02-07,kiryat gat area,Honda,CRF250R,2022,250,A1,0,3,Red Metallic,29500.0,1,2025-04-04,Honda CRF250R,26,19
69236439,2025-03-23,netanya,Honda,CRF250R,2017,250,A1,0,2,red,20000.0,1,2025-04-04,Honda CRF250R,26,19
73014237,2025-03-16,negev west,Honda,CRF250R,2023,250,A1,60,2,red,35000.0,1,2025-04-04,Honda CRF250R,26,19
75712395,2025-01-22,ariel yehuda area,Honda,CRF250R,2014,250,A1,0,4,red,17000.0,1,2025-04-04,Honda CRF250R,26,19
76676312,2025-01-25,haifa,Honda,CRF250R,2017,250,A1,0,3,red,18500.0,1,2025-04-04,Honda CRF250R,26,19
76968476,2025-03-21,eilat and arava,Honda,CRF250R,2021,250,A1,0,2,red,25000.0,1,2025-04-04,Honda CRF250R,26,19
77589412,2025-02-09,shoam area,Honda,CRF250R,2021,250,A1,0,2,red,29500.0,1,2025-04-04,Honda CRF250R,26,19
78211862,2024-08-23,nes tziona rehovot,Honda,CRF250R,2023,250,A1,0,0,red,38000.0,1,2025-04-04,Honda CRF250R,26,19
78714210,2025-02-20,ashdod askelon,Honda,CRF250R,2020,250,A1,0,3,red,29000.0,1,2025-04-04,Honda CRF250R,26,19
82733597,2025-04-04,upper galilee,Honda,CRF250R,2020,250,A1,100,2,red,23000.0,1,2025-04-04,Honda CRF250R,26,19
84694946,2025-03-05,hagolan,Honda,CRF250R,2021,250,A1,0,1,red,27000.0,1,2025-04-04,Honda CRF250R,26,19
84697387,2025-03-01,hadera area,Honda,CRF250R,2020,250,A1,0,1,red,23999.0,1,2025-04-04,Honda CRF250R,26,19
85918876,2025-03-03,hagolan,Honda,CRF250R,2020,250,A1,0,2,red,24000.0,1,2025-04-04,Honda CRF250R,26,19
89237957,2025-01-13,ramat gan givataim,Honda,CRF250R,2023,250,A1,10,1,red,32000.0,1,2025-04-04,Honda CRF250R,26,19
45397297,2025-03-08,gush etzion,Hoskavarna,TE250,2015,250,A1,375,5,yellow,18000.0,1,2025-04-04,Hoskavarna TE250,26,19
45736449,2024-10-18,petah tikva area,Hoskavarna,TE250,2019,250,A1,220,2,white,28500.0,1,2025-04-04,Hoskavarna TE250,26,19
47093389,2025-03-29,ramat menashe,Hoskavarna,TE250,2016,250,A1,3000,3,black,20000.0,1,2025-04-04,Hoskavarna TE250,26,19
51356151,2024-08-25,haifa,Hoskavarna,TE250,2019,250,A1,28000,3,blue,24900.0,1,2025-04-04,Hoskavarna TE250,26,19
51442069,2025-03-16,modiin and surroundings,Hoskavarna,TE250,2024,250,A1,200,1,white,53000.0,1,2025-04-04,Hoskavarna TE250,26,19
51999761,2025-03-08,holon bat yam,Hoskavarna,TE250,2021,250,A1,2400,2,white,40000.0,1,2025-04-04,Hoskavarna TE250,26,19
52697220,2024-09-22,zichron and hof hacarmel,Hoskavarna,TE250,2020,250,A1,7000,3,white,33490.0,1,2025-04-04,Hoskavarna TE250,26,19
52971353,2025-03-14,hadera area,Hoskavarna,TE250,2018,250,A1,2300,4,white,28500.0,1,2025-04-04,Hoskavarna TE250,26,19
53241142,2025-01-21,beer sheva area,Hoskavarna,TE250,2018,250,A1,11000,2,white,28000.0,1,2025-04-04,Hoskavarna TE250,26,19
56007982,2024-12-30,rosh haaien and surroundings,Hoskavarna,TE250,2016,250,A1,0,3,white,23700.0,1,2025-04-04,Hoskavarna TE250,26,19
62051206,2025-04-02,shfela,Hoskavarna,TE250,2023,250,A1,0,1,blue,52000.0,1,2025-04-04,Hoskavarna TE250,26,19
62105507,2025-03-03,ramat menashe,Hoskavarna,TE250,2020,250,A1,0,4,white,33000.0,1,2025-04-04,Hoskavarna TE250,26,19
64728177,2025-02-01,petah tikva area,Hoskavarna,TE250,2021,250,A1,1680,2,white,37000.0,1,2025-04-04,Hoskavarna TE250,26,19
65412373,2025-03-30,beer sheva area,Hoskavarna,TE250,2023,250,A1,57,1,white,57000.0,1,2025-04-04,Hoskavarna TE250,26,19
65606482,2025-03-30,kiryat gat area,Hoskavarna,TE250,2017,300,A1,510,1,white,26000.0,1,2025-04-04,Hoskavarna TE250,26,19
67467480,2025-01-01,gush etzion,Hoskavarna,TE250,2015,250,A1,370,5,mustard,20000.0,1,2025-04-04,Hoskavarna TE250,26,19
68965496,2024-12-30,petah tikva area,Hoskavarna,TE250,2025,250,A1,0,0,red,47000.0,1,2025-04-04,Hoskavarna TE250,26,19
69786911,2024-11-06,haifa,Hoskavarna,TE250,2019,250,A1,5700,2,Metallic gray,28499.0,1,2025-04-04,Hoskavarna TE250,26,19
71791474,2025-02-26,beit shemesh and surroundings,Hoskavarna,TE250,2021,250,A1,3600,2,white,38000.0,1,2025-04-04,Hoskavarna TE250,26,19
74226271,2025-02-26,yokneam tivon area,Hoskavarna,TE250,2016,300,A1,3600,2,white,20000.0,1,2025-04-04,Hoskavarna TE250,26,19
74888109,2025-04-03,jerusalem area and surroundings,Hoskavarna,TE250,2022,250,A1,0,2,white,40000.0,1,2025-04-04,Hoskavarna TE250,26,19
77806029,2025-03-16,rishon leziion area,Hoskavarna,TE250,2019,250,A1,0,2,white,26000.0,1,2025-04-04,Hoskavarna TE250,26,19
84580669,2025-03-04,yokneam tivon area,Hoskavarna,TE250,2021,250,A1,350,2,cream,32000.0,1,2025-04-04,Hoskavarna TE250,26,19
85255319,2025-03-10,maale adumim area,Hoskavarna,TE250,2019,250,A1,171,2,white,31000.0,1,2025-04-02,Hoskavarna TE250,26,19
87866963,2025-03-22,nes tziona rehovot,Hoskavarna,TE250,2021,250,A1,0,3,blue,37500.0,1,2025-04-02,Hoskavarna TE250,26,19
89041055,2025-01-10,yokneam tivon area,Hoskavarna,TE250,2010,250,A1,0,10,red,0.0,1,2025-04-04,Hoskavarna TE250,26,19
45707070,2025-02-07,ramat menashe,Kawasaki,Vulcan S,2022,650,A1,4970,1,Metallic Bordeaux,37999.0,1,2025-04-04,Kawasaki Vulcan S,26,19
48394049,2025-01-26,raanana kfar saba,Kawasaki,Vulcan S,2021,650,A1,23100,1,Bordeaux,35000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
51160038,2025-03-20,tel aviv,Kawasaki,Vulcan S,2021,650,A1,37000,2,black,0.0,1,2025-04-04,Kawasaki Vulcan S,26,19
53087668,2025-03-14,hagolan,Kawasaki,Vulcan S,2019,650,A,34200,4,green,30999.0,1,2025-04-04,Kawasaki Vulcan S,26,19
65005270,2025-03-31,nazareth shfaram area,Kawasaki,Vulcan S,2022,650,A,5700,2,Black Metallic,34000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
66145534,2024-08-07,kineret area,Kawasaki,Vulcan S,2024,500,A1,4400,1,black,35000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
66222478,2025-03-31,eilat and arava,Kawasaki,Vulcan S,2021,650,A1,28000,2,black,29500.0,1,2025-04-04,Kawasaki Vulcan S,26,19
67983093,2025-03-30,modiin and surroundings,Kawasaki,Vulcan S,2024,650,A,13000,1,gray,43999.0,1,2025-04-04,Kawasaki Vulcan S,26,19
71732430,2025-03-18,raanana kfar saba,Kawasaki,Vulcan S,2016,650,A,90000,1,white,14000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
72044544,2025-02-13,tel aviv,Kawasaki,Vulcan S,2022,650,A1,19500,1,black,0.0,1,2025-04-04,Kawasaki Vulcan S,26,19
72185469,2025-02-15,holon bat yam,Kawasaki,Vulcan S,2022,650,A,5600,2,black,34000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
73255451,2025-04-01,eilat and arava,Kawasaki,Vulcan S,2020,650,A1,1580,1,bottle green,32000.0,1,2025-04-02,Kawasaki Vulcan S,26,19
76777407,2025-03-30,netanya,Kawasaki,Vulcan S,2018,650,A1,30000,3,black,29000.0,1,2025-04-02,Kawasaki Vulcan S,26,19
77951903,2024-07-20,ramle lod,Kawasaki,Vulcan S,2018,650,A1,72770,2,Black Metallic,22000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
78033393,2025-02-11,tel aviv,Kawasaki,Vulcan S,2015,650,A,57000,5,Pearl White,17900.0,1,2025-04-04,Kawasaki Vulcan S,26,19
81414191,2025-03-19,beer sheva area,Kawasaki,Vulcan S,2022,650,A,4700,2,Black Metallic,38000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
82696642,2025-02-06,upper galilee,Kawasaki,Vulcan S,2018,650,A,86000,3,black,20000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
83149190,2024-04-03,hadera area,Kawasaki,Vulcan S,2024,650,A1,1502,0,black,45985.0,1,2025-04-04,Kawasaki Vulcan S,26,19
84866973,2025-02-22,tel aviv,Kawasaki,Vulcan S,2017,650,A,36000,2,black,26000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
85189623,2024-04-11,shfela,Kawasaki,Vulcan S,2021,650,A,20000,2,black,32500.0,1,2025-04-04,Kawasaki Vulcan S,26,19
85897279,2024-11-21,negev west,Kawasaki,Vulcan S,2019,650,A1,32000,1,black,33000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
86131824,2025-02-25,sharon north,Kawasaki,Vulcan S,2020,750,A,32000,3,black,28000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
86180740,2024-11-14,shfela,Kawasaki,Vulcan S,2023,650,A,14800,2,black,0.0,1,2025-04-04,Kawasaki Vulcan S,26,19
87208588,2025-02-17,tel aviv,Kawasaki,Vulcan S,2022,650,A1,21543,3,Black Metallic,34000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
88429477,2025-02-13,petah tikva area,Kawasaki,Vulcan S,2016,650,A,62600,7,white,17000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
89656339,2025-03-11,tel aviv,Kawasaki,Vulcan S,2021,650,A,9000,1,black,37000.0,1,2025-04-04,Kawasaki Vulcan S,26,19
41142956,2025-03-10,nes tziona rehovot,Honda,CRF450R,2024,450,A1,0,1,red,44000.0,1,2025-04-04,Honda CRF450R,25,20
41429892,2025-02-16,akko and naharyya area,Honda,CRF450R,2019,450,A1,100,2,red,0.0,1,2025-04-04,Honda CRF450R,25,20
45498979,2025-03-05,negev area,Honda,CRF450R,2014,450,A1,0,4,red,14000.0,1,2025-04-04,Honda CRF450R,25,20
47573042,2025-02-21,akko and naharyya area,Honda,CRF450R,2021,450,A1,0,1,red,29000.0,1,2025-04-04,Honda CRF450R,25,20
49045352,2025-03-13,beer sheva area,Honda,CRF450R,2022,450,A1,800,1,red,33000.0,1,2025-04-04,Honda CRF450R,25,20
49904280,2025-03-11,beer sheva area,Honda,CRF450R,2014,450,A1,0,3,red,15000.0,1,2025-04-04,Honda CRF450R,25,20
51293825,2025-03-14,nazareth shfaram area,Honda,CRF450R,2019,450,A1,0,2,red,25000.0,1,2025-04-04,Honda CRF450R,25,20
51637471,2025-03-13,beer sheva area,Honda,CRF450R,2018,450,A1,0,2,red,0.0,1,2025-04-04,Honda CRF450R,25,20
51764551,2025-03-06,petah tikva area,Honda,CRF450R,2022,450,A1,15,1,red,37000.0,1,2025-04-04,Honda CRF450R,25,20
53290134,2025-01-16,nes tziona rehovot,Honda,CRF450R,2023,450,A1,50,1,black,45000.0,1,2025-04-04,Honda CRF450R,25,20
53720865,2025-02-27,nazareth shfaram area,Honda,CRF450R,2019,450,A1,74,3,red,0.0,1,2025-04-04,Honda CRF450R,25,20
56388322,2025-03-30,netanya,Honda,CRF450R,2016,450,A1,0,2,red,0.0,1,2025-04-04,Honda CRF450R,25,20
57514748,2025-03-30,ashdod askelon,Honda,CRF450R,2014,450,A1,0,3,red,0.0,1,2025-04-04,Honda CRF450R,25,20
61178884,2025-03-05,ramle lod,Honda,CRF450R,2018,450,A1,1000,2,red,0.0,1,2025-04-04,Honda CRF450R,25,20
61849031,2025-03-31,haifa,Honda,CRF450R,2014,450,A1,0,1,red,0.0,1,2025-04-04,Honda CRF450R,25,20
65211285,2025-01-16,shfela,Honda,CRF450R,2017,450,A1,0,2,black,20000.0,1,2025-04-04,Honda CRF450R,25,20
68627963,2025-04-03,nazareth shfaram area,Honda,CRF450R,2018,450,A1,0,2,red,0.0,1,2025-04-04,Honda CRF450R,25,20
72208636,2025-01-08,ariel yehuda area,Honda,CRF450R,2014,450,A1,170000,3,white,12000.0,1,2025-04-04,Honda CRF450R,25,20
72901523,2025-03-28,ramat menashe,Honda,CRF450R,2017,450,A1,0,3,red,16500.0,1,2025-04-04,Honda CRF450R,25,20
76080518,2025-03-30,negev west,Honda,CRF450R,2018,450,A1,0,2,red,21000.0,1,2025-04-04,Honda CRF450R,25,20
78063275,2025-01-05,ariel yehuda area,Honda,CRF450R,2016,450,A1,0,1,red,17000.0,1,2025-04-04,Honda CRF450R,25,20
78418589,2025-02-15,beer sheva area,Honda,CRF450R,2018,450,A1,0,2,Red Metallic,0.0,1,2025-04-04,Honda CRF450R,25,20
85601051,2025-03-14,zichron and hof hacarmel,Honda,CRF450R,2019,450,A1,0,1,red,24000.0,1,2025-04-04,Honda CRF450R,25,20
89149871,2025-02-27,ashdod askelon,Honda,CRF450R,2021,450,A1,0,2,red,33000.0,1,2025-04-04,Honda CRF450R,25,20
89609240,2025-03-16,ashdod askelon,Honda,CRF450R,2023,450,A1,0,1,red,34000.0,1,2025-04-04,Honda CRF450R,25,20
47223645,2025-04-01,tel aviv,Kawasaki,Z650 abs,2023,650,A,17500,1,black,36000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
47746030,2025-03-20,tel aviv,Kawasaki,Z650 abs,2021,650,A1,17000,2,black,31000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
47794128,2025-03-12,ramat hasharon herzeliya,Kawasaki,Z650 abs,2023,650,A,13000,2,red,36000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
48361010,2024-12-14,beit shemesh and surroundings,Kawasaki,Z650 abs,2018,650,A,57000,2,black,20000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
48796071,2025-03-16,rishon leziion area,Kawasaki,Z650 abs,2019,650,A1,74000,3,white,21000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
51112083,2025-01-07,beit shemesh and surroundings,Kawasaki,Z650 abs,2020,650,A1,16000,5,black,25000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
53198818,2025-01-31,yokneam tivon area,Kawasaki,Z650 abs,2020,650,A1,32000,4,black,27000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
63370329,2025-03-23,haifa,Kawasaki,Z650 abs,2018,650,A,46000,4,champagne,18000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
64156737,2025-03-27,tel aviv,Kawasaki,Z650 abs,2022,650,A1,22000,5,white,33000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
65838849,2025-01-19,holon bat yam,Kawasaki,Z650 abs,2018,650,A,70000,6,orange,17000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
66251599,2025-03-05,netanya,Kawasaki,Z650 abs,2021,650,A1,36000,4,black,31000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
68100564,2023-12-25,akko and naharyya area,Kawasaki,Z650 abs,2018,650,A1,38000,6,black,20000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
69448505,2024-10-03,haifa,Kawasaki,Z650 abs,2021,650,A1,25000,3,Green Metallic,35900.0,1,2025-04-04,Kawasaki Z650 abs,25,20
69460137,2025-03-11,jerusalem area and surroundings,Kawasaki,Z650 abs,2021,650,A1,39000,3,Black Metallic,29000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
72618004,2025-04-04,holon bat yam,Kawasaki,Z650 abs,2018,650,A1,70000,5,white,0.0,1,2025-04-04,Kawasaki Z650 abs,25,20
72767873,2025-03-31,gedera and surroundings,Kawasaki,Z650 abs,2023,650,A,5000,3,green,0.0,1,2025-04-04,Kawasaki Z650 abs,25,20
76021479,2024-12-09,nesher and krayot,Kawasaki,Z650 abs,2020,650,A1,44000,6,bright green,24500.0,1,2025-04-04,Kawasaki Z650 abs,25,20
77643685,2025-04-01,nes tziona rehovot,Kawasaki,Z650 abs,2020,650,A,36500,2,black,29000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
81330431,2025-03-30,holon bat yam,Kawasaki,Z650 abs,2024,650,A1,4000,1,Metallic Silver,0.0,1,2025-04-04,Kawasaki Z650 abs,25,20
81597237,2025-01-13,negev west,Kawasaki,Z650 abs,2024,650,A1,3000,1,black,44000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
81666509,2024-11-12,south mountain area,Kawasaki,Z650 abs,2020,650,A1,45000,3,Black Metallic,27000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
84303426,2025-02-28,beit shemesh and surroundings,Kawasaki,Z650 abs,2017,650,A,34500,3,purple,20000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
88484615,2025-01-28,nazareth shfaram area,Kawasaki,Z650 abs,2022,650,A1,38000,1,green,36000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
89128307,2025-01-19,beer sheva area,Kawasaki,Z650 abs,2024,650,A1,6300,1,blue,0.0,1,2025-04-04,Kawasaki Z650 abs,25,20
89504825,2025-03-17,hadera area,Kawasaki,Z650 abs,2021,650,A,29000,3,green,29000.0,1,2025-04-04,Kawasaki Z650 abs,25,20
43518296,2025-01-12,tel aviv,Bmw,R1200GS,2006,1200,A,142000,3,yellow,34900.0,1,2025-04-04,Bmw R1200GS,24,21
44983937,2025-02-23,tel aviv,Bmw,R1200GS,2007,1100,A,301309,3,gray,0.0,1,2025-04-04,Bmw R1200GS,24,21
45809973,2025-03-18,tel aviv,Bmw,R1200GS,2015,1200,A,94000,3,black,60000.0,1,2025-04-04,Bmw R1200GS,24,21
48475084,2025-01-12,akko and naharyya area,Bmw,R1200GS,2015,1200,A,66500,2,Red Metallic,66500.0,1,2025-04-04,Bmw R1200GS,24,21
52557262,2025-03-06,gush etzion,Bmw,R1200GS,2007,1200,A,158000,5,red,25000.0,1,2025-04-04,Bmw R1200GS,24,21
56836999,2024-07-29,petah tikva area,Bmw,R1200GS,2014,1200,A,74000,3,black,55000.0,1,2025-04-04,Bmw R1200GS,24,21
57280060,2025-03-18,sharon north,Bmw,R1200GS,2017,1200,A,73000,2,black,75000.0,1,2025-04-04,Bmw R1200GS,24,21
59398041,2025-02-15,netanya,Bmw,R1200GS,2017,1200,A,37000,2,Light Blue,84000.0,1,2025-04-04,Bmw R1200GS,24,21
65441411,2024-11-29,afula and valleys,Bmw,R1200GS,2018,1200,A,26180,2,blue,91500.0,1,2025-04-04,Bmw R1200GS,24,21
65995954,2025-02-13,akko and naharyya area,Bmw,R1200GS,2017,1200,A,77600,3,black,74000.0,1,2025-04-04,Bmw R1200GS,24,21
66665775,2025-04-03,tel aviv,Bmw,R1200GS,2015,1200,A,76624,3,blue,50000.0,1,2025-04-04,Bmw R1200GS,24,21
66987077,2025-02-05,sharon north,Bmw,R1200GS,2017,1200,A,130000,2,Grey mouse,75000.0,1,2025-04-04,Bmw R1200GS,24,21
69365462,2025-02-11,jerusalem area and surroundings,Bmw,R1200GS,2010,1200,A,180000,3,white,35000.0,1,2025-04-04,Bmw R1200GS,24,21
71698414,2025-03-30,kiryat gat area,Bmw,R1200GS,2018,1200,A,170000,3,black,0.0,1,2025-04-04,Bmw R1200GS,24,21
72081036,2024-08-01,jerusalem area and surroundings,Bmw,R1200GS,2018,1200,A,84000,3,white,80000.0,1,2025-04-04,Bmw R1200GS,24,21
75836603,2025-03-08,kiryat gat area,Bmw,R1200GS,2014,125,A2,113000,4,black,55000.0,1,2025-04-04,Bmw R1200GS,24,21
76847819,2025-01-10,rosh haaien and surroundings,Bmw,R1200GS,2012,1200,A,138000,4,black,45000.0,1,2025-04-04,Bmw R1200GS,24,21
78072830,2025-01-19,ariel yehuda area,Bmw,R1200GS,2011,1200,A,172000,6,black,45000.0,1,2025-04-04,Bmw R1200GS,24,21
78650071,2025-03-05,tel aviv,Bmw,R1200GS,2019,1200,A,50000,2,blue,0.0,1,2025-04-04,Bmw R1200GS,24,21
82072754,2024-06-23,upper galilee,Bmw,R1200GS,2014,1200,A,130000,3,gray,55000.0,1,2025-04-04,Bmw R1200GS,24,21
85146036,2025-03-19,tel aviv,Bmw,R1200GS,2012,1200,A,134000,3,black,0.0,1,2025-04-04,Bmw R1200GS,24,21
86000919,2024-07-23,sharon north,Bmw,R1200GS,2016,1200,A,130000,2,red,70000.0,1,2025-04-02,Bmw R1200GS,24,21
87476897,2025-03-26,raanana kfar saba,Bmw,R1200GS,2015,1200,A,87000,2,red,59500.0,1,2025-04-04,Bmw R1200GS,24,21
88943941,2025-02-16,ariel yehuda area,Bmw,R1200GS,2015,1200,A,134000,5,gray,56000.0,1,2025-04-04,Bmw R1200GS,24,21
41701661,2025-03-30,rosh haaien and surroundings,Honda,CBR650R,2023,650,A,28000,1,black,0.0,1,2025-04-04,Honda CBR650R,24,21
41881083,2025-03-06,nes tziona rehovot,Honda,CBR650R,2022,650,A,37800,2,Black Metallic,46000.0,1,2025-04-04,Honda CBR650R,24,21
44448115,2025-03-29,eilat and arava,Honda,CBR650R,2023,650,A,9843,1,black,51999.0,1,2025-04-04,Honda CBR650R,24,21
44675152,2025-04-03,jerusalem area and surroundings,Honda,CBR650R,2020,650,A,13000,1,red,47000.0,1,2025-04-04,Honda CBR650R,24,21
47125637,2025-03-25,raanana kfar saba,Honda,CBR650R,2021,650,A,66000,1,black,39950.0,1,2025-04-04,Honda CBR650R,24,21
52723978,2025-02-07,beer sheva area,Honda,CBR650R,2023,650,A1,8000,1,black,0.0,1,2025-04-04,Honda CBR650R,24,21
52954417,2025-01-26,petah tikva area,Honda,CBR650R,2024,650,A,3600,2,black,57000.0,1,2025-04-04,Honda CBR650R,24,21
58754603,2025-04-02,hadera area,Honda,CBR650R,2024,650,A1,0,1,black,28000.0,1,2025-04-04,Honda CBR650R,24,21
63229772,2025-02-04,tel aviv,Honda,CBR650R,2020,650,A,46000,4,bright green,45000.0,1,2025-04-04,Honda CBR650R,24,21
64005084,2025-03-12,rosh haaien and surroundings,Honda,CBR650R,2023,650,A,15000,1,black,0.0,1,2025-04-04,Honda CBR650R,24,21
69252052,2025-03-31,holon bat yam,Honda,CBR650R,2018,650,A,50000,3,Black Metallic,29000.0,1,2025-04-04,Honda CBR650R,24,21
71832373,2025-04-01,beer sheva area,Honda,CBR650R,2023,650,A,6000,2,black,0.0,1,2025-04-04,Honda CBR650R,24,21
72774825,2025-03-11,ashdod askelon,Honda,CBR650R,2022,650,A,40000,2,black,47000.0,1,2025-04-04,Honda CBR650R,24,21
73505789,2025-03-22,nazareth shfaram area,Honda,CBR650R,2022,650,A,10287,1,black,55000.0,1,2025-04-04,Honda CBR650R,24,21
74266940,2025-03-10,afula and valleys,Honda,CBR650R,2023,650,A1,8000,2,black,0.0,1,2025-04-04,Honda CBR650R,24,21
74811178,2025-02-17,nes tziona rehovot,Honda,CBR650R,2022,650,A,35000,3,black,48000.0,1,2025-04-04,Honda CBR650R,24,21
75275132,2025-01-11,hagolan,Honda,CBR650R,2023,650,A1,12000,1,black,0.0,1,2025-04-04,Honda CBR650R,24,21
77600114,2024-11-18,hadera area,Honda,CBR650R,2023,650,A,18000,1,black,54000.0,1,2025-04-04,Honda CBR650R,24,21
79375108,2025-03-07,ashdod askelon,Honda,CBR650R,2022,650,A,7900,1,black,0.0,1,2025-04-04,Honda CBR650R,24,21
82289860,2025-01-19,ariel yehuda area,Honda,CBR650R,2020,650,A1,42000,2,red,41000.0,1,2025-04-04,Honda CBR650R,24,21
85146049,2025-01-18,ashdod askelon,Honda,CBR650R,2021,650,A1,8700,1,black,49000.0,1,2025-04-04,Honda CBR650R,24,21
